KO	Simulated_1	Simulated_2	Simulated_3	Simulated_4	Simulated_5	Simulated_6	Simulated_7	Simulated_8	Simulated_9	Simulated_10	Simulated_11	Simulated_12	Simulated_13	Simulated_14	Simulated_15	Simulated_16	Simulated_17	Simulated_18	Simulated_19	Simulated_20
K00014	2.7587901426635746	2.109348170187882	1.9468938986375697	1.2002979295965368	2.381199073506754	2.485215905486319	2.9294909992884253	1.1838848307095142	2.3366159366316626	2.161231721489299	3.108021622052312	3.073246425644115	1.7906846568253487	3.274295937482185	3.6373445067107806	2.283441597888629	2.616138337962728	0.9522370512642947	1.9039711923808154	3.0568005873349042
K00015	0.10634498789735576	0.07617744965253523	0.07286818714196333	0.035747042493301656	0.07206456006029725	0.34664479223784844	0.12822185425530827	0.06657462199162048	0.043122369327524245	0.13199524948870878	0.10860646119111682	0.04160348290618845	0.1115232220284336	0.16751933475754904	0.044696110809272195	0.03419232770563017	0.31231121991291355	0.20100758088641857	0.040193633245338464	0.12674866932424775
K00016	0.0	0.0	0.0	0.0	0.0	0.0371208066244685	0.2700442338190507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0650853996289421	0.0	0.0	0.0	0.3517274814683438	0.0
K00018	0.008113292717693179	0.013884797567877014	0.0	0.0653691238779518	0.08606218733412486	0.28936115539361607	0.29002072256259065	0.12833385917105947	0.3425876232735683	0.016705336709108294	0.04897733443001938	0.1405752742621243	0.04839758048655399	0.11391668815046832	0.07708528609656376	0.09638783605294184	0.04203846042774076	0.02949467875832611	0.27328672880188226	0.09849817060066762
K00019	1.1513486159186324	0.8104272175484529	1.0350831302937664	0.18571451887286275	1.1017445800794556	1.0449256183802762	1.516118825916274	0.3206287761137937	0.8467003357587383	0.690074576460362	1.3146930938019965	1.750189382543582	1.0932347922868249	1.0387740385718485	1.7386529208241766	0.5530830334637539	1.3460608379214278	0.20802294604399513	1.7248739214681112	1.0909401243586836
K00020	1.8800398232422835	0.5550463786499759	1.3474432915704435	0.16725589959959114	0.6189544655394992	1.4588873609703343	2.7349843406754717	0.20664245872218048	0.3594788957136649	1.053314401852631	2.1282392088643607	0.9522710049722395	2.139592643899527	1.220418380091385	3.8936000762435024	0.4357784110524778	2.2478752353380846	0.13445536172203634	3.4916267395913754	1.3199880802469885
K00023	1.4270492370698409	0.8764887159674684	1.3389435631772664	0.19845875910316874	1.0796147844428283	1.746241931012724	2.927286185294844	0.37877088822647126	0.5144451088518109	1.3622048402886648	1.843838074101432	1.6563490730771988	2.3019027835611645	1.3034219800833764	2.3167911618456403	0.6440863980570792	2.5710172177365993	0.5521211982244199	2.5485466229087743	1.5794490626266195
K00024	0.6168890987564373	0.6444866984428583	0.43260987049353083	1.0360623236017381	0.6290860552477008	0.6730665885699983	0.6035835224219737	0.23799402452053856	0.32163262638483325	0.6581118976202225	0.6389467107241472	0.600469748062712	0.6397409670544134	0.4311487733407499	0.8732637115874973	0.27010278703608825	0.6509476101039593	0.5596118611774753	1.0576453898249438	0.4142825161743396
K00027	0.0	0.28280663582206395	0.01820812515871863	0.04959914458231934	0.0	0.0	0.0	0.0059690267761718955	0.0	0.0	0.04218565838519822	0.3041539922992549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00029	1.7120188874375208	1.4793820562565478	1.825393177410768	1.2312575686616316	1.3649617558981582	1.3192031408775933	1.9100086244263943	1.1577153252926002	1.4579939964668598	1.4495151254658767	1.793503200978632	2.053242159285303	1.6191234098865608	1.8238643663539966	2.4828722074061624	1.1947626630109702	1.53147819639607	0.8568421592748249	2.3726500017534926	1.4814301433073238
K00030	0.0	0.02739909944800216	0.030411162131032614	0.0	0.0	0.20994009449534362	0.3697861099629454	0.09813151508152784	0.02573815403831864	0.008615364188611165	0.0	0.0	0.0	0.009887209796414392	0.053878727936462964	0.0	0.011065976011446519	0.2809391198545939	0.3088192309644402	0.06780763568610941
K00031	1.1357358671774582	0.9057167641308966	1.2424302961380178	0.8772438487655764	0.7813139551889964	1.4397759222030067	1.476426555319378	1.03485008715248	0.8928485903820379	1.2787922143488042	1.4685420460977439	0.791768531588096	1.7326244343666715	1.4788539120199116	1.6973490893529175	0.9548762132735472	1.8133388700801374	0.9686418528457579	1.9099055185948572	1.359636173147674
K00032	0.022562079037796525	0.009652982797859937	0.010688452347391983	0.028736172630635305	0.1788388511787441	0.3127005746098907	0.4598342163681017	0.0	0.16324278216844917	0.0	0.18572727648319384	0.3657674935264011	0.0	0.17654628164348624	0.035369853015875405	0.1689325149569192	0.0	0.0	0.3314211864219627	0.30720286230734223
K00033	0.9333539865990689	0.9237067340958818	1.3219789446001324	0.9786004125740863	1.2367096718144983	0.6165132824799139	0.5042589739158827	1.067201464103792	0.6989569394462567	1.3270250488357795	1.2775083587431832	0.6923294365343874	0.6849436670491796	0.8187622299945561	1.1416879128853104	1.1144081485290336	1.7365381650192433	1.412170279268631	0.36522508768014256	1.3051939920925193
K00034	0.0	0.0	0.0	0.009339943772732676	0.0	0.30160619194209726	0.3031243083862242	0.0	0.0	0.24706098491185757	0.22536568835782964	0.0	0.3023821175244469	0.2295270654133414	0.0	0.0	0.4407599250359818	0.0	0.055005863806189915	0.2795638245013189
K00036	1.1855788206297477	0.9576888176735902	1.5401168009516824	1.0418853279953058	1.3166303455439468	1.5615029674312089	2.0782839875354924	1.1221789023773607	1.2951108578979291	1.6169210407964554	1.9387832315538995	1.4174038070019035	1.7093667470215737	1.5748568684659054	2.280113708676347	1.3646388829807825	1.8228250362585163	1.284098054834191	2.205724279031268	1.9650370568136504
K00038	0.029514725018191846	0.025205010637394977	0.0928760202909912	0.0	0.0	0.0	0.0	0.14310457443538435	0.0	0.4852413815864712	0.032405440511089796	0.0	0.0	0.34344660353936185	0.043184675121874384	0.0	0.0	0.0	0.0	0.0
