KO	SRS011061	SRS011134	SRS011239	SRS011271	SRS011302
K02683	0	3.666e-07	8.727e-08	6.539e-08	2.868e-07
K02684	8.285e-07	2.617e-07	2.443e-07	4.137e-07	5.558e-06
K02685	1.752e-07	1.447e-07	3.349e-07	2.356e-07	2.164e-07
K02686	8.810e-07	2.967e-06	9.698e-07	1.893e-06	1.332e-06
K02687	0.000630	0.000519	0.000602	0.000553	0.000506
K02688	3.191e-05	2.642e-05	5.050e-05	3.167e-05	1.728e-05
K02689	2.373e-08	0	0	0	1.800e-08
K02690	4.960e-08	1.224e-06	1.369e-08	2.345e-06	4.155e-09
K02691	8.929e-06	1.167e-05	6.505e-06	6.118e-06	4.022e-06
K02692	6.247e-07	4.747e-07	3.949e-07	7.636e-08	1.014e-07
K02693	1.181e-06	7.727e-07	0	0	0
K02694	0	0	0	0	0
K02695	0	0	0	0	0
K02696	0	0	2.607e-07	2.997e-07	0
K02697	0	0	0	0	0
K02698	0	0	0	8.595e-08	0
K02699	0	0	0	0	9.160e-08
K02700	0	0	0	0	0
K02701	0	0	0	0	0
K02703	1.404e-08	1.555e-07	2.788e-07	1.024e-07	8.310e-08
K02704	0	4.546e-07	6.267e-07	6.700e-08	2.936e-07
K02705	3.885e-08	0	0	0	5.696e-08
K02706	5.063e-08	0	0	6.422e-08	0
K02707	0	2.331e-06	0	0	0
K02708	0	0	0	0	0
K02709	0	0	0	0	2.054e-07
K02710	1.161e-05	1.514e-05	8.167e-06	8.875e-06	6.795e-05
K02711	0	0	1.461e-07	0	0
K02712	0	0	0	0	0
K02713	0	0	0	0	0
K02714	0	0	0	0	0
K02715	0	0	0	0	0
K02716	0	0	1.048e-07	1.274e-06	2.259e-06
K02717	0	0	0	0	5.869e-10
K02718	0	0	0	0	0
K02719	6.473e-11	0	4.243e-11	2.080e-12	0
K02720	1.378e-06	7.618e-08	0	2.960e-08	5.232e-07
K02721	0	0	0	0	0
K02722	0	0	0	0	0
K02723	0	0	6.651e-09	0	0
K02724	0	0	0	0	0
K02725	5.477e-07	1.324e-06	1.345e-06	2.650e-07	2.452e-07
K02726	0	0	0	1.424e-07	0
K02727	0	8.538e-08	1.177e-07	5.688e-08	3.189e-07
K02728	0	0	3.905e-08	8.446e-07	5.932e-07
K02729	7.369e-11	1.135e-08	7.875e-09	0	1.407e-08
K02730	1.075e-07	1.139e-07	0	6.474e-08	3.672e-09
K02731	1.475e-07	4.514e-08	7.106e-08	0	0
K02732	8.051e-08	1.401e-07	7.872e-08	4.556e-08	1.264e-11
K02733	0	0	0	0	0
K02734	0	0	3.796e-10	9.859e-08	6.505e-08
K02735	0	6.717e-08	4.694e-08	0	0
K02736	7.979e-08	3.465e-08	1.062e-07	4.297e-08	5.337e-07
K02737	0	0	0	7.240e-08	1.835e-07
K02738	2.143e-07	4.869e-08	2.109e-09	3.528e-09	1.442e-07
K02739	3.124e-07	8.526e-08	3.013e-08	0	1.007e-07
K02740	0	0	0	0	0
K02741	0	0	0	0	0
K02742	1.917e-06	4.607e-06	2.311e-06	2.673e-06	6.994e-07
K02744	1.132e-06	2.526e-05	6.277e-06	1.146e-05	2.141e-06
K02745	2.433e-06	2.595e-05	2.543e-05	1.005e-05	2.680e-06
K02746	1.015e-06	3.026e-05	1.875e-05	8.648e-06	4.192e-06
K02747	8.299e-07	2.269e-05	2.033e-05	6.028e-06	2.935e-06
K02749	6.897e-07	3.901e-06	2.066e-06	2.142e-06	1.444e-05
K02750	6.897e-07	3.812e-06	2.032e-06	2.154e-06	1.449e-05
K02752	1.369e-07	2.730e-06	1.133e-06	1.184e-06	5.451e-06
K02753	1.369e-07	2.730e-06	1.133e-06	1.184e-06	5.451e-06
K02755	1.613e-05	9.437e-05	5.001e-05	6.119e-05	0.000261
K02756	1.594e-05	9.566e-05	5.156e-05	6.231e-05	0.000266
K02757	1.601e-05	9.673e-05	5.180e-05	6.327e-05	0.000267
K02759	9.343e-06	7.717e-05	4.295e-05	8.125e-05	4.000e-05
K02760	6.584e-06	0.000152	2.970e-05	6.877e-05	3.517e-05
K02761	7.003e-06	0.000218	3.267e-05	7.996e-05	3.626e-05
K02763	1.020e-05	3.378e-05	2.389e-05	4.511e-05	0.000261
K02764	9.627e-06	3.145e-05	2.204e-05	4.355e-05	0.000242
K02765	9.627e-06	3.145e-05	2.204e-05	4.355e-05	0.000242
K02768	4.805e-05	0.000256	8.453e-05	0.000138	0.000157
K02769	4.670e-05	0.000299	9.093e-05	0.000149	0.000137
K02770	4.586e-05	0.000288	8.861e-05	0.000145	0.000134
K02771	7.405e-07	2.554e-05	1.663e-06	4.933e-06	1.893e-06
K02773	7.960e-07	4.750e-06	1.971e-06	9.451e-07	1.277e-06
K02774	7.511e-07	5.683e-06	9.253e-07	2.623e-06	1.796e-06
K02775	0.000353	0.000261	0.000362	0.000571	0.000143
K02777	1.116e-05	6.193e-05	3.090e-05	3.082e-05	0.000160
K02778	5.669e-06	4.274e-05	2.297e-05	2.412e-05	6.635e-05
K02779	5.467e-06	4.122e-05	2.276e-05	2.400e-05	6.249e-05
K02781	0	2.041e-06	7.844e-07	1.421e-06	5.605e-07
K02782	5.275e-07	8.946e-07	9.944e-07	2.423e-06	2.698e-06
K02783	6.601e-07	2.385e-06	1.986e-06	5.662e-06	4.857e-06
K02784	1.982e-05	9.105e-06	1.283e-05	7.539e-06	2.531e-05
K02786	3.597e-07	3.437e-05	3.172e-07	2.511e-06	1.721e-06
K02787	2.385e-07	3.486e-05	7.529e-07	3.749e-06	2.161e-06
K02788	2.870e-07	3.797e-05	9.498e-07	4.295e-06	2.291e-06
K02790	1.004e-05	5.415e-05	2.932e-05	3.665e-05	0.000234
K02791	1.004e-05	5.415e-05	2.932e-05	3.665e-05	0.000234
K02793	6.181e-06	6.529e-05	1.148e-05	4.482e-05	2.471e-05
K02794	9.775e-06	0.000116	2.570e-05	4.586e-05	6.446e-05
K02795	1.099e-05	0.000122	3.287e-05	3.185e-05	8.435e-05
K02796	1.009e-05	0.000124	2.823e-05	3.233e-05	8.532e-05
K02798	1.550e-05	1.419e-05	1.852e-05	1.150e-05	5.778e-05
K02799	1.546e-05	1.501e-05	1.414e-05	9.153e-06	4.824e-05
K02800	1.518e-05	1.383e-05	1.445e-05	8.851e-06	4.525e-05
K02802	3.593e-06	1.742e-05	8.293e-06	1.100e-05	2.857e-05
K02803	2.648e-05	0.000118	5.549e-05	8.483e-05	0.000156
K02804	2.627e-05	0.000114	5.535e-05	8.547e-05	0.000152
K02805	5.571e-05	0.000231	8.090e-05	0.000138	9.557e-05
K02806	5.010e-06	2.400e-05	1.611e-05	1.643e-05	9.038e-06
K02808	4.803e-06	3.578e-05	9.234e-06	7.087e-06	7.160e-05
K02809	1.473e-05	7.969e-05	2.248e-05	2.425e-05	0.000269
K02810	1.499e-05	8.046e-05	2.286e-05	2.455e-05	0.000266
K02812	0	9.029e-08	0	0	0
K02813	3.127e-07	4.843e-07	8.387e-08	3.161e-07	2.606e-07
K02814	2.145e-07	4.504e-07	4.776e-07	3.856e-07	5.888e-07
K02815	6.822e-07	3.720e-06	1.999e-07	1.421e-06	4.058e-07
K02817	1.344e-06	4.045e-06	2.340e-06	1.492e-06	4.838e-06
K02818	5.870e-06	1.865e-05	1.200e-05	5.664e-06	3.980e-05
K02819	5.733e-06	1.850e-05	1.191e-05	5.583e-06	3.966e-05
K02821	7.291e-06	1.266e-05	3.553e-06	3.925e-06	6.171e-06
K02822	5.289e-06	2.045e-05	1.920e-06	4.197e-06	8.452e-06
K02823	0.000590	0.000539	0.000578	0.000656	0.000556
K02824	0.000255	0.000431	0.000329	0.000586	0.000461
K02825	0.000108	0.000116	6.863e-05	3.949e-05	8.547e-05
K02826	4.728e-08	1.798e-07	2.014e-07	0	7.172e-08
K02827	2.803e-08	1.863e-08	2.356e-07	1.375e-08	4.160e-08
K02828	0	0	0	0	2.145e-10
K02829	3.365e-07	4.043e-06	1.783e-07	1.605e-09	1.548e-07
K02830	1.510e-07	9.889e-08	5.705e-08	3.048e-08	3.506e-07
K02831	9.367e-08	2.414e-07	1.557e-07	1.658e-07	1.511e-07
K02832	0	0	0	5.759e-08	0
K02833	2.163e-07	3.649e-07	3.092e-07	7.951e-08	9.143e-07
K02834	0.000779	0.000867	0.000741	0.00113	0.000472
K02835	0.000871	0.00111	0.000991	0.000867	0.00100
K02836	0.00112	0.00118	0.00112	0.00111	0.00115
K02837	0.000897	0.000779	0.000730	0.000916	0.000919
K02838	0.000988	0.00113	0.00104	0.000956	0.00120
K02839	0.000111	1.289e-05	2.431e-05	1.259e-05	2.158e-06
K02840	2.438e-05	3.315e-05	5.158e-05	6.727e-05	1.747e-05
K02841	5.389e-06	5.244e-06	3.275e-06	1.454e-05	3.446e-06
K02842	5.931e-07	1.101e-06	3.301e-07	8.462e-08	4.555e-07
K02843	1.919e-05	9.135e-06	2.124e-05	2.275e-05	9.835e-06
K02844	9.906e-06	1.219e-05	1.747e-05	1.590e-05	2.283e-05
K02846	9.558e-08	7.864e-07	3.630e-07	0	1.095e-07
K02847	4.185e-08	1.169e-07	2.774e-07	0	9.753e-08
K02848	6.242e-08	1.538e-06	1.114e-06	2.082e-06	1.009e-07
K02849	5.704e-06	5.534e-06	1.375e-05	2.762e-06	3.612e-06
K02850	7.618e-08	7.978e-07	1.607e-07	0	0
K02851	5.579e-05	3.658e-05	5.302e-05	2.534e-05	1.342e-05
K02852	0.000141	0.000125	0.000104	0.000115	6.958e-05
K02853	8.959e-06	3.003e-05	4.133e-05	1.009e-05	1.125e-06
K02854	1.393e-05	1.933e-05	9.509e-06	1.649e-05	3.818e-05
K02855	8.485e-05	7.598e-05	7.290e-05	0.000148	3.767e-05
K02856	0.000420	0.000214	0.000321	0.000507	0.000102
K02857	5.497e-06	8.099e-06	6.641e-06	5.578e-06	2.930e-06
K02858	0.000879	0.000713	0.000904	0.000951	0.000481
K02859	0	1.966e-07	0	0	0
K02860	0.000542	0.000527	0.000622	0.000492	0.000465
K02861	2.476e-07	6.672e-08	1.090e-08	1.545e-07	9.112e-08
K02862	0	4.104e-08	1.949e-07	0	4.564e-08
K02863	0.00133	0.00145	0.00129	0.00136	0.00145
K02864	0.000906	0.00103	0.00103	0.00122	0.000866
K02865	0	5.643e-08	3.573e-07	4.892e-07	1.366e-10
K02866	8.236e-08	5.232e-06	7.048e-07	1.059e-06	4.771e-07
K02867	0.00116	0.00152	0.00112	0.00138	0.00153
K02868	2.309e-07	2.444e-08	0	2.260e-08	5.401e-08
K02869	8.060e-07	2.061e-06	5.599e-06	7.747e-07	1.895e-06
K02870	0	5.107e-07	1.348e-07	1.678e-07	2.600e-07
K02871	0.00108	0.00139	0.00124	0.00132	0.00130
K02872	8.961e-08	1.960e-07	1.612e-07	1.356e-07	2.419e-07
K02873	1.006e-06	4.682e-07	5.661e-07	2.023e-07	3.274e-07
K02874	0.00134	0.00155	0.00136	0.00126	0.00166
K02875	0	2.078e-06	1.637e-06	3.272e-08	6.730e-07
K02876	0.000873	0.00132	0.00101	0.00110	0.00148
K02877	8.761e-08	3.328e-06	1.009e-07	5.562e-08	2.809e-07
K02878	0.00120	0.00152	0.00137	0.00129	0.00163
K02879	0.000960	0.00128	0.000956	0.00115	0.00141
K02880	0	9.117e-08	9.290e-09	7.601e-12	8.002e-08
K02881	0.000985	0.00135	0.00113	0.00124	0.00143
K02882	8.676e-08	4.604e-07	3.089e-08	0	0
K02883	9.357e-07	5.758e-05	6.660e-07	9.461e-07	1.584e-06
K02884	0.00115	0.00131	0.00116	0.00124	0.00111
K02885	3.226e-06	1.944e-06	5.040e-07	3.578e-07	1.319e-06
K02886	0.00122	0.00145	0.00131	0.00117	0.00156
K02887	0.00103	0.00143	0.00120	0.00118	0.00147
K02888	0.00105	0.00136	0.00106	0.00112	0.00144
K02889	1.335e-06	2.189e-06	3.551e-06	2.224e-07	4.124e-07
K02890	0.00104	0.00137	0.00113	0.00131	0.00152
K02891	6.385e-07	1.820e-06	9.384e-07	8.658e-07	1.819e-06
K02892	0.00107	0.00145	0.00124	0.00141	0.00164
K02893	5.393e-06	4.990e-06	4.338e-06	1.646e-06	1.881e-06
K02894	0	5.258e-08	1.182e-07	1.138e-08	1.215e-08
K02895	0.00114	0.00137	0.00118	0.00126	0.00138
K02896	3.541e-06	2.422e-06	3.532e-06	2.201e-06	1.330e-06
K02897	0.000658	0.000363	0.000614	0.000450	0.000204
K02898	3.205e-07	1.325e-06	1.085e-06	6.960e-07	4.968e-06
K02899	0.00114	0.00133	0.00116	0.00102	0.00145
K02900	1.342e-06	1.746e-06	1.251e-06	5.730e-07	1.517e-06
K02901	0	0	1.066e-07	6.273e-10	3.395e-06
K02902	0.000925	0.00114	0.000872	0.00128	0.00116
K02903	1.760e-08	9.542e-08	1.220e-07	4.548e-08	6.466e-08
K02904	0.000781	0.00121	0.000895	0.00109	0.00138
K02905	3.504e-07	6.065e-07	3.593e-10	1.731e-06	3.270e-07
K02906	0.00121	0.00150	0.00120	0.00129	0.00156
K02907	0.000733	0.000921	0.000810	0.00120	0.000534
K02908	0	2.459e-07	1.880e-07	0	9.934e-07
K02909	0.000995	0.00150	0.00108	0.00136	0.00142
K02910	0	4.398e-07	7.778e-08	0	3.314e-07
K02911	0.000917	0.00138	0.000906	0.00132	0.00127
K02912	2.648e-07	3.221e-06	1.117e-06	3.707e-07	6.600e-07
K02913	0.00123	0.00180	0.00111	0.00147	0.00186
K02914	0.000819	0.00144	0.000997	0.00128	0.00156
K02915	4.047e-07	1.286e-06	2.979e-07	1.327e-07	8.013e-07
K02916	0.000726	0.00110	0.000735	0.00104	0.000935
K02917	0	8.547e-07	3.243e-07	4.790e-06	1.643e-09
K02918	9.026e-08	6.387e-09	1.075e-11	2.125e-10	1.102e-07
K02919	0.00107	0.00209	0.00112	0.00170	0.00208
K02920	3.721e-12	0	0	0	0
K02921	9.223e-07	1.472e-06	4.811e-06	2.762e-06	4.443e-07
K02922	4.272e-06	6.716e-06	1.816e-06	1.923e-07	9.605e-07
K02923	0	3.451e-07	0	8.726e-09	0
K02924	0	1.436e-06	1.322e-06	0	0
K02925	1.814e-07	1.478e-07	3.170e-07	1.728e-08	4.326e-07
K02926	0.000957	0.00111	0.000974	0.00111	0.00123
K02927	4.945e-06	1.390e-05	2.217e-06	4.570e-06	9.413e-06
K02928	9.661e-07	0	0	0	0
K02929	1.286e-06	1.896e-06	5.505e-06	2.775e-06	1.540e-05
K02930	1.381e-06	2.466e-06	8.499e-07	1.273e-06	1.037e-06
K02931	0.00132	0.00159	0.00137	0.00139	0.00161
K02932	5.597e-07	1.993e-06	1.383e-06	2.460e-07	2.695e-06
K02933	0.00122	0.00148	0.00140	0.00143	0.00166
K02934	2.426e-07	6.021e-07	1.126e-08	6.590e-07	6.134e-08
K02935	0.000946	0.00135	0.000964	0.00112	0.00131
K02936	8.102e-07	6.719e-06	4.655e-06	2.304e-06	1.626e-06
K02937	5.997e-08	0	8.535e-10	2.313e-07	5.466e-08
K02938	6.954e-08	2.491e-07	4.259e-08	0	5.258e-08
K02939	0.000845	0.000955	0.000858	0.000891	0.000813
K02940	1.514e-07	1.343e-07	3.570e-08	6.114e-08	1.594e-07
K02941	6.734e-08	2.245e-07	3.802e-07	4.294e-07	4.878e-07
K02942	3.546e-06	4.913e-06	1.112e-06	6.096e-07	2.134e-06
K02943	1.334e-06	5.337e-06	1.456e-06	6.160e-07	1.841e-06
K02944	0	3.294e-07	2.607e-07	0	3.664e-07
K02945	0.00100	0.000797	0.000873	0.000927	0.000583
K02946	0.00111	0.00159	0.00113	0.00144	0.00137
K02947	8.430e-07	3.455e-06	1.489e-06	3.072e-05	1.608e-06
K02948	0.00122	0.00141	0.00127	0.00128	0.00152
K02949	5.578e-07	5.332e-07	0	7.058e-06	8.473e-07
K02950	0.00127	0.00148	0.00126	0.00128	0.00143
K02951	0	4.118e-07	1.090e-07	3.205e-08	0
K02952	0.00120	0.00159	0.00125	0.00137	0.00165
K02953	0	3.587e-08	7.730e-12	0	0
K02954	0.00107	0.00158	0.00121	0.00145	0.00177
K02955	0	7.957e-08	5.703e-07	8.344e-08	0
K02956	0.00100	0.00140	0.00102	0.00132	0.00133
K02957	0	0	0	0	2.073e-08
K02958	7.208e-07	1.701e-06	6.029e-08	3.900e-07	2.019e-07
K02959	0.000905	0.00130	0.00101	0.00102	0.00132
K02960	1.436e-07	4.520e-07	0	2.506e-10	2.736e-07
K02961	0.00137	0.00165	0.00143	0.00159	0.00180
K02962	5.042e-10	3.272e-09	0	8.046e-08	2.100e-07
K02963	0.00107	0.00133	0.00107	0.00121	0.00118
K02964	0	1.789e-06	7.204e-07	7.218e-07	3.960e-06
K02965	0.00122	0.00158	0.00128	0.00154	0.00168
K02966	3.013e-07	3.790e-06	1.195e-06	7.755e-07	9.148e-07
K02967	0.00115	0.00134	0.00123	0.00120	0.00135
K02968	0.000893	0.00107	0.000867	0.00135	0.00121
K02969	0	5.474e-08	2.171e-08	9.641e-09	5.819e-08
K02970	0.000759	0.00124	0.000775	0.00120	0.00124
K02971	0	0	1.774e-06	0	0
K02972	0	5.411e-07	1.070e-06	0	0
K02973	0	0	3.703e-07	0	0
K02974	1.418e-07	4.757e-07	6.580e-07	0	3.974e-07
K02975	4.300e-07	7.753e-06	2.018e-07	6.971e-07	6.209e-07
K02976	1.268e-06	1.852e-06	6.929e-07	1.208e-07	3.127e-06
K02977	2.136e-06	6.419e-06	3.262e-07	1.017e-06	1.404e-06
K02978	1.763e-05	5.471e-06	9.278e-08	0	4.405e-07
K02979	0	5.095e-07	5.092e-07	0	0
K02980	2.316e-06	0	7.864e-08	0	3.640e-08
K02981	4.596e-06	6.758e-06	5.411e-06	2.997e-06	6.142e-06
K02982	0.00123	0.00143	0.00127	0.00121	0.00138
K02983	3.191e-07	4.191e-07	1.807e-07	0	0
K02984	3.977e-09	6.936e-07	9.718e-07	2.569e-07	1.175e-05
K02985	0	9.079e-08	0	4.484e-08	1.665e-07
K02986	0.00107	0.00147	0.00117	0.00135	0.00136
K02987	6.547e-08	2.017e-07	2.773e-07	2.598e-10	4.260e-07
K02988	0.00116	0.00129	0.00128	0.00117	0.00144
K02989	6.383e-08	3.114e-07	2.140e-07	1.569e-10	5.338e-07
K02990	0.000879	0.00105	0.000847	0.00111	0.000872
K02991	2.371e-07	1.653e-06	1.773e-06	1.167e-07	1.987e-06
K02992	0.00124	0.00168	0.00129	0.00147	0.00153
K02993	9.456e-08	0	0	0	0
K02994	0.00107	0.00161	0.00111	0.00147	0.00166
K02995	3.404e-07	8.202e-07	0	0	8.656e-07
K02996	0.000971	0.00139	0.00114	0.00114	0.00139
K02997	0	0	0	0	0
K02998	1.048e-06	3.359e-07	1.699e-07	7.798e-08	1.275e-07
K02999	3.143e-07	9.238e-07	1.210e-07	2.712e-06	1.119e-06
K03000	1.445e-07	3.818e-07	1.621e-07	1.292e-06	1.121e-07
K03001	0	0	0	0	0
K03002	1.632e-07	2.787e-07	3.055e-07	1.760e-07	5.984e-08
K03003	3.659e-09	4.513e-08	0	0	0
K03004	0	8.836e-08	1.255e-06	0	1.494e-07
K03005	0	1.016e-07	2.502e-07	1.860e-07	0
K03006	6.988e-07	8.955e-07	1.336e-06	9.361e-07	1.758e-06
K03007	0	0	1.439e-07	0	1.953e-11
K03008	4.839e-08	6.358e-07	0	3.773e-07	2.567e-08
K03009	0	1.695e-07	0	0	4.469e-06
K03010	5.648e-08	4.403e-08	5.602e-08	2.928e-08	1.006e-08
K03011	1.896e-07	3.619e-07	1.240e-07	1.004e-07	2.006e-07
K03012	3.856e-08	5.410e-08	3.932e-08	1.566e-09	2.526e-09
K03013	1.702e-07	3.922e-10	3.724e-08	0	1.251e-07
K03014	1.364e-07	1.240e-08	6.794e-08	8.082e-08	1.767e-07
K03015	0	6.495e-11	0	1.923e-07	0
K03016	0	2.044e-06	0	1.031e-06	0
K03017	2.413e-08	2.502e-07	1.674e-07	1.934e-08	9.039e-07
K03018	1.046e-06	7.127e-07	1.261e-07	2.332e-06	4.144e-07
K03019	1.554e-05	5.434e-06	6.709e-06	6.358e-06	1.538e-06
K03020	1.285e-07	0	4.640e-09	0	0
K03021	3.453e-07	4.134e-07	8.713e-07	2.846e-07	7.311e-07
K03022	3.794e-07	4.734e-07	1.838e-09	1.461e-07	7.708e-07
K03023	3.679e-07	9.812e-12	8.175e-08	2.406e-08	2.698e-09
K03024	3.028e-06	3.629e-06	8.120e-06	2.592e-06	2.997e-06
K03025	7.392e-07	7.038e-07	6.984e-07	3.388e-07	8.985e-08
K03026	1.047e-06	9.726e-07	2.937e-07	2.940e-08	1.115e-06
K03027	5.351e-08	2.188e-07	1.453e-07	3.260e-08	0
K03028	2.792e-07	1.578e-06	3.422e-08	2.852e-07	1.049e-06
K03029	3.835e-07	1.289e-06	3.662e-07	4.682e-07	5.584e-05
K03030	1.134e-07	9.983e-07	5.831e-12	1.115e-07	1.441e-07
K03031	1.253e-07	8.363e-06	9.927e-08	2.994e-07	2.493e-07
K03032	3.988e-07	1.369e-06	9.765e-07	4.439e-07	5.402e-06
K03033	4.936e-08	4.727e-07	3.972e-08	8.060e-08	1.264e-07
K03034	0	0	0	0	0
K03035	5.057e-07	9.335e-08	8.760e-08	1.416e-11	1.432e-07
K03036	8.183e-08	4.276e-07	4.393e-08	2.913e-07	1.820e-07
K03037	1.180e-07	7.932e-07	4.035e-08	2.916e-08	0
K03038	1.725e-06	1.380e-06	1.879e-06	6.265e-07	5.475e-07
K03039	4.490e-08	2.657e-07	8.389e-07	2.292e-07	4.756e-08
K03040	0.00118	0.00149	0.00116	0.00144	0.00155
K03041	8.034e-08	8.580e-07	4.120e-07	2.953e-07	1.594e-06
K03042	8.126e-07	8.511e-07	5.470e-07	2.529e-07	5.565e-07
K03043	0.00132	0.00129	0.00126	0.00128	0.00123
K03044	2.939e-08	3.827e-07	2.294e-07	3.741e-08	4.046e-07
K03045	3.533e-08	5.989e-07	1.646e-07	0	9.473e-07
K03046	0.00126	0.00128	0.00125	0.00118	0.00122
K03047	3.384e-06	3.604e-06	1.207e-06	1.597e-06	2.353e-06
K03048	5.773e-06	2.087e-05	1.900e-06	8.771e-06	5.832e-06
K03049	1.747e-07	3.500e-06	1.312e-06	1.803e-06	3.624e-07
K03050	2.367e-06	1.869e-05	3.083e-05	1.513e-05	1.459e-05
K03051	0	4.417e-07	5.063e-07	0	1.168e-07
K03052	0	0	0	0	0
K03053	0	6.275e-07	0	0	1.748e-07
K03055	0	0	2.099e-06	0	8.530e-07
K03056	0	7.897e-09	5.128e-07	4.416e-09	2.929e-07
K03057	1.199e-06	1.483e-05	1.194e-05	7.497e-06	2.680e-06
K03058	0	4.197e-07	0	0	1.103e-06
K03059	1.011e-06	5.571e-07	8.681e-07	6.570e-07	5.414e-06
K03060	4.199e-05	0.000254	0.000132	0.000174	0.000114
K03061	1.012e-06	4.810e-06	1.179e-06	7.473e-07	2.617e-07
K03062	3.391e-06	1.918e-06	6.152e-06	7.624e-06	6.595e-07
K03063	6.087e-07	3.356e-06	6.555e-07	4.444e-07	1.051e-06
K03064	4.599e-07	1.487e-06	1.101e-06	2.946e-07	9.596e-07
K03065	1.807e-06	9.652e-07	4.305e-07	2.366e-06	1.504e-06
K03066	4.269e-07	3.749e-07	6.350e-07	1.992e-07	2.525e-07
K03068	1.372e-07	5.988e-08	1.137e-07	5.403e-08	2.218e-07
K03069	1.952e-07	1.232e-06	7.188e-08	0	5.104e-08
K03070	0.00104	0.00117	0.00112	0.000981	0.00118
K03071	1.437e-05	7.519e-06	3.266e-06	1.347e-05	1.508e-06
K03072	0.000159	0.000157	0.000186	0.000169	0.000221
K03073	0.000560	0.000563	0.000525	0.000634	0.000638
K03074	0.000153	0.000165	0.000146	0.000185	0.000270
K03075	0.000409	0.000411	0.000374	0.000545	0.000257
K03076	0.00104	0.00115	0.00106	0.00122	0.00116
K03077	0.000273	0.000164	0.000226	0.000337	0.000222
K03078	2.578e-08	4.811e-08	9.198e-07	1.154e-07	1.325e-07
K03079	2.790e-07	8.852e-07	1.061e-06	8.447e-07	2.243e-06
K03080	4.336e-05	1.861e-05	2.675e-05	2.345e-05	0.000124
K03081	8.430e-08	9.111e-07	2.850e-07	1.027e-07	6.144e-07
K03082	3.345e-06	5.347e-06	6.284e-06	4.612e-06	1.111e-05
K03083	4.754e-07	8.440e-07	5.128e-07	7.252e-07	2.845e-06
K03084	1.856e-07	3.007e-07	6.361e-07	4.512e-08	9.494e-08
K03085	0	4.322e-08	0	0	0
K03086	0.000959	0.00131	0.00105	0.00162	0.00120
K03087	8.755e-06	3.464e-05	1.657e-05	3.095e-05	4.142e-05
K03088	0.00842	0.00573	0.00708	0.00602	0.00458
K03089	1.725e-05	1.469e-05	8.595e-06	2.377e-05	6.193e-06
K03090	1.352e-05	2.472e-05	1.112e-05	1.248e-05	6.352e-05
K03091	0.000594	0.00214	0.00108	0.000972	0.00263
K03092	0.000642	0.000387	0.000595	0.000576	0.000208
K03093	1.722e-06	3.630e-06	1.487e-06	1.764e-06	3.589e-06
K03094	1.036e-06	5.921e-08	1.239e-07	2.635e-09	1.765e-07
K03095	3.557e-07	7.353e-06	1.104e-05	3.596e-06	3.426e-06
K03096	0	1.068e-07	4.341e-09	0	7.110e-09
K03097	1.538e-06	3.164e-06	6.634e-07	3.228e-06	2.204e-06
K03098	8.617e-05	5.934e-05	0.000109	4.207e-05	1.994e-05
K03099	9.531e-07	1.899e-06	7.121e-07	2.762e-06	1.995e-06
K03100	0.00159	0.00116	0.00148	0.00150	0.00109
K03101	0.000717	0.000688	0.000578	0.000622	0.000635
K03102	2.834e-06	4.485e-06	2.024e-06	2.185e-06	1.388e-06
K03103	4.512e-06	1.991e-06	1.388e-08	0	0
K03104	5.180e-07	8.962e-08	2.248e-07	1.841e-08	1.181e-07
K03105	2.266e-07	1.688e-06	6.597e-07	1.742e-06	6.222e-07
K03106	0.000998	0.00117	0.00105	0.000939	0.00123
K03107	9.210e-08	5.180e-07	8.285e-07	2.409e-07	1.367e-07
K03108	7.209e-07	3.691e-07	5.520e-08	5.390e-07	3.537e-07
K03109	0	0	0	0	1.316e-07
K03110	0.000797	0.00100	0.000814	0.000759	0.000964
K03111	0.00121	0.00159	0.00123	0.00123	0.00117
K03112	3.366e-06	5.146e-06	2.648e-06	1.483e-06	1.075e-05
K03113	0.000483	0.000290	0.000490	0.000193	0.000229
K03114	3.135e-07	3.886e-07	4.883e-08	2.572e-07	1.167e-07
K03115	4.634e-06	4.538e-06	1.051e-05	3.136e-06	1.572e-05
K03116	0.000620	0.000400	0.000449	0.000295	0.000230
K03117	1.072e-05	1.719e-05	1.644e-05	1.145e-05	2.194e-05
K03118	0.000655	0.000284	0.000544	0.000236	0.000180
K03119	3.861e-07	6.445e-07	5.785e-07	1.599e-07	8.349e-07
K03120	1.215e-06	1.158e-06	2.111e-06	5.854e-07	1.733e-06
K03121	5.861e-08	2.498e-08	1.357e-07	1.290e-08	4.481e-08
K03122	1.761e-06	1.715e-06	1.611e-06	1.751e-06	2.290e-06
K03123	0	0	0	0	1.463e-06
K03124	4.645e-06	4.925e-06	5.619e-06	1.574e-06	3.943e-06
K03125	1.650e-07	1.583e-07	1.067e-07	1.339e-07	6.107e-07
K03126	2.808e-06	2.982e-06	2.290e-06	1.969e-06	2.026e-06
K03127	2.175e-07	4.479e-07	1.035e-06	1.574e-07	4.089e-07
K03128	3.409e-07	1.287e-06	1.563e-06	1.005e-06	2.951e-06
K03129	6.429e-07	1.146e-06	5.963e-07	2.617e-07	1.397e-06
K03130	7.774e-07	9.305e-07	9.208e-07	1.379e-06	6.849e-06
K03131	8.495e-08	6.299e-07	4.104e-07	9.713e-08	4.083e-07
